6046<|>https://github.com/Wikidata-lib/PropertySuggester-Python<|>PropertySuggester-Python<|>This extension adds a new table "wbs_propertypairs" that contains the information that is needed to generate suggestions. You can use PropertySuggester-Python https://github.com/Wikidata-lib/PropertySuggester-Python  to generate this data from a wikidata dump.<|>159<|>215<|>134<|>158<|>6046<|>software
6065<|>https://sites.google.com/site/iitaffdataset/<|>IIT-AFF dataset<|>Download pretrained weights ( Google Drive https://drive.google.com/file/d/0Bx3H_TbKFPCjNlMtSGJlQ0dxVzQ/view?usp=sharing , One Drive https://studenthcmusedu-my.sharepoint.com/:u:/g/personal/nqanh_mso_hcmus_edu_vn/ETD6q64-L1lCgtNEryA42NwBNM9vNoyE8QyxAYzgt8NqnA?e=uRCxPg ). This weight is trained on the training set of the IIT-AFF dataset https://sites.google.com/site/iitaffdataset/ :<|>338<|>382<|>322<|>337<|>6065<|>dataset_landing_page
6065<|>https://sites.google.com/site/iitaffdataset/<|>IIT-AFF dataset<|>If you use IIT-AFF dataset https://sites.google.com/site/iitaffdataset/ , please consider citing:<|>27<|>71<|>11<|>26<|>6065<|>dataset_landing_page
6065<|>https://sites.google.com/site/iitaffdataset/<|>IIT-AFF dataset<|>We train AffordanceNet on IIT-AFF dataset https://sites.google.com/site/iitaffdataset/<|>42<|>86<|>26<|>41<|>6065<|>dataset_landing_page
6073<|>http://cs.nyu.edu/~silberman/datasets/nyu_depth_v2.html<|>NYU Depth V2<|>Download the preprocessed NYU Depth V2 http://cs.nyu.edu/~silberman/datasets/nyu_depth_v2.html  and/or KITTI http://www.cvlibs.net/datasets/kitti/eval_odometry.php  datasets in HDF5 formats and place them under the  folder. The downloading process might take an hour or so. The NYU dataset requires 32G of storage space, and KITTI requires 81G.<|>39<|>94<|>26<|>38<|>6073<|>dataset_landing_page
6073<|>http://www.cvlibs.net/datasets/kitti/eval_odometry.php<|>KITTI<|>Download the preprocessed NYU Depth V2 http://cs.nyu.edu/~silberman/datasets/nyu_depth_v2.html  and/or KITTI http://www.cvlibs.net/datasets/kitti/eval_odometry.php  datasets in HDF5 formats and place them under the  folder. The downloading process might take an hour or so. The NYU dataset requires 32G of storage space, and KITTI requires 81G.<|>109<|>163<|>103<|>108<|>1355<|>other
6075<|>https://github.com/tesseradata/install-vagrant<|>Vagrant<|>Probably the easiest way to build RHIPE is to provision a Vagrant https://github.com/tesseradata/install-vagrant  machine that has all the prerequisites configured. Another option is to set up a local pseudo-distributed Hadoop cluster, for example see here https://github.com/hafen/RHIPE/blob/master/cdh5-on-mac.md .<|>66<|>112<|>58<|>65<|>6075<|>software
6079<|>https://www.caida.org/data/internet-topology-data-kit/<|>Macroscopic Internet Topology Data Kit<|>The Macroscopic Internet Topology Data Kit https://www.caida.org/data/internet-topology-data-kit/  from Caida including measured real world internet topologies<|>43<|>97<|>4<|>42<|>6079<|>dataset_landing_page
6091<|>https://github.com/tesseract-ocr/tessdata<|>tessdata repository<|>If you want to find a language data set to run Tesseract, then look at our tessdata repository https://github.com/tesseract-ocr/tessdata  instead.<|>95<|>136<|>75<|>94<|>3134<|>dataset_landing_page
6113<|>https://datastax-oss.atlassian.net/projects/SPARKC/issues<|>SPARKC JIRA<|>Create a SPARKC JIRA https://datastax-oss.atlassian.net/projects/SPARKC/issues<|>21<|>78<|>9<|>20<|>6113<|>other
6113<|>https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.1.0/connector/com/datastax/spark/connector/index.html<|>Spark-Cassandra-Connector<|>Spark-Cassandra-Connector https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.1.0/connector/com/datastax/spark/connector/index.html<|>26<|>142<|>0<|>25<|>6113<|>other
6113<|>https://datastax.github.io/spark-cassandra-connector/ApiDocs/2.5.2/connector/#package<|>Spark-Cassandra-Connector<|>Spark-Cassandra-Connector https://datastax.github.io/spark-cassandra-connector/ApiDocs/2.5.2/connector/#package<|>26<|>111<|>0<|>25<|>6113<|>other
6113<|>https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.0.1/connector/com/datastax/spark/connector/index.html<|>Spark-Cassandra-Connector<|>Spark-Cassandra-Connector https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.0.1/connector/com/datastax/spark/connector/index.html<|>26<|>142<|>0<|>25<|>6113<|>other
6113<|>https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.3.0/connector/com/datastax/spark/connector/index.html<|>Spark-Cassandra-Connector<|>Spark-Cassandra-Connector https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.3.0/connector/com/datastax/spark/connector/index.html<|>26<|>142<|>0<|>25<|>6113<|>other
6113<|>https://github.com/datastax/spark-cassandra-connector/tree/b3.0<|>b3.0<|>Currently, the following branches are actively supported: 3.3.x ( master https://github.com/datastax/spark-cassandra-connector/tree/master ), 3.2.x ( b3.2 https://github.com/datastax/spark-cassandra-connector/tree/b3.2 ), 3.1.x ( b3.1 https://github.com/datastax/spark-cassandra-connector/tree/b3.1 ), 3.0.x ( b3.0 https://github.com/datastax/spark-cassandra-connector/tree/b3.0 ) and 2.5.x ( b2.5 https://github.com/datastax/spark-cassandra-connector/tree/b2.5 ).<|>315<|>378<|>310<|>314<|>6113<|>software
6113<|>http://datastax.github.io/spark-cassandra-connector/ApiDocs/2.4.2/spark-cassandra-connector/<|>Spark-Cassandra-Connector<|>Spark-Cassandra-Connector http://datastax.github.io/spark-cassandra-connector/ApiDocs/2.4.2/spark-cassandra-connector/<|>26<|>118<|>0<|>25<|>6113<|>other
6113<|>http://datastax.github.io/spark-cassandra-connector/ApiDocs/2.4.2/spark-cassandra-connector-embedded/<|>Embedded-Cassandra<|>Embedded-Cassandra http://datastax.github.io/spark-cassandra-connector/ApiDocs/2.4.2/spark-cassandra-connector-embedded/<|>19<|>120<|>0<|>18<|>6113<|>other
6113<|>https://github.com/datastax/spark-cassandra-connector/actions?query=branch%3Amaster<|><|> https://github.com/datastax/spark-cassandra-connector/actions?query=branch%3Amaster<|>1<|>84<|>0<|>0<|>6113<|>other
6113<|>https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.2.0/connector/com/datastax/spark/connector/index.html<|>Spark-Cassandra-Connector<|>Spark-Cassandra-Connector https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.2.0/connector/com/datastax/spark/connector/index.html<|>26<|>142<|>0<|>25<|>6113<|>other
6113<|>https://github.com/datastax/spark-cassandra-connector/tree/master<|>master<|>Currently, the following branches are actively supported: 3.3.x ( master https://github.com/datastax/spark-cassandra-connector/tree/master ), 3.2.x ( b3.2 https://github.com/datastax/spark-cassandra-connector/tree/b3.2 ), 3.1.x ( b3.1 https://github.com/datastax/spark-cassandra-connector/tree/b3.1 ), 3.0.x ( b3.0 https://github.com/datastax/spark-cassandra-connector/tree/b3.0 ) and 2.5.x ( b2.5 https://github.com/datastax/spark-cassandra-connector/tree/b2.5 ).<|>73<|>138<|>66<|>72<|>6113<|>software
6113<|>https://github.com/datastax/spark-cassandra-connector/tree/b3.1<|>b3.1<|>Currently, the following branches are actively supported: 3.3.x ( master https://github.com/datastax/spark-cassandra-connector/tree/master ), 3.2.x ( b3.2 https://github.com/datastax/spark-cassandra-connector/tree/b3.2 ), 3.1.x ( b3.1 https://github.com/datastax/spark-cassandra-connector/tree/b3.1 ), 3.0.x ( b3.0 https://github.com/datastax/spark-cassandra-connector/tree/b3.0 ) and 2.5.x ( b2.5 https://github.com/datastax/spark-cassandra-connector/tree/b2.5 ).<|>235<|>298<|>230<|>234<|>6113<|>software
6113<|>https://search.maven.org/artifact/com.datastax.spark/spark-cassandra-connector_2.12/3.3.0/jar<|>3.3.0<|>| What | Where | | ---------- |---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| | Community | Chat with us at Datastax and Cassandra Q&A https://community.datastax.com/index.html  | | Scala Docs | Most Recent Release (3.3.0): Spark-Cassandra-Connector https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.3.0/connector/com/datastax/spark/connector/index.html , Spark-Cassandra-Connector-Driver https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.3.0/driver/com/datastax/spark/connector/index.html  | | Latest Production Release | 3.3.0 https://search.maven.org/artifact/com.datastax.spark/spark-cassandra-connector_2.12/3.3.0/jar  |<|>837<|>930<|>831<|>836<|>6113<|>other
6113<|>https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.3.0/driver/com/datastax/spark/connector/index.html<|>Spark-Cassandra-Connector-Driver<|>| What | Where | | ---------- |---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| | Community | Chat with us at Datastax and Cassandra Q&A https://community.datastax.com/index.html  | | Scala Docs | Most Recent Release (3.3.0): Spark-Cassandra-Connector https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.3.0/connector/com/datastax/spark/connector/index.html , Spark-Cassandra-Connector-Driver https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.3.0/driver/com/datastax/spark/connector/index.html  | | Latest Production Release | 3.3.0 https://search.maven.org/artifact/com.datastax.spark/spark-cassandra-connector_2.12/3.3.0/jar  |<|>684<|>797<|>651<|>683<|>6113<|>other
6113<|>https://github.com/datastax/spark-cassandra-connector/tree/b2.5<|>b2.5<|>Currently, the following branches are actively supported: 3.3.x ( master https://github.com/datastax/spark-cassandra-connector/tree/master ), 3.2.x ( b3.2 https://github.com/datastax/spark-cassandra-connector/tree/b3.2 ), 3.1.x ( b3.1 https://github.com/datastax/spark-cassandra-connector/tree/b3.1 ), 3.0.x ( b3.0 https://github.com/datastax/spark-cassandra-connector/tree/b3.0 ) and 2.5.x ( b2.5 https://github.com/datastax/spark-cassandra-connector/tree/b2.5 ).<|>398<|>461<|>393<|>397<|>6113<|>software
6113<|>https://github.com/datastax/spark-cassandra-connector/tree/b3.2<|>b3.2<|>Currently, the following branches are actively supported: 3.3.x ( master https://github.com/datastax/spark-cassandra-connector/tree/master ), 3.2.x ( b3.2 https://github.com/datastax/spark-cassandra-connector/tree/b3.2 ), 3.1.x ( b3.1 https://github.com/datastax/spark-cassandra-connector/tree/b3.1 ), 3.0.x ( b3.0 https://github.com/datastax/spark-cassandra-connector/tree/b3.0 ) and 2.5.x ( b2.5 https://github.com/datastax/spark-cassandra-connector/tree/b2.5 ).<|>155<|>218<|>150<|>154<|>6113<|>software
6113<|>https://datastax-oss.atlassian.net/browse/SPARKC/<|>JIRA<|>New issues may be reported using JIRA https://datastax-oss.atlassian.net/browse/SPARKC/ . Please include all relevant details including versions of Spark, Spark Cassandra Connector, Cassandra and/or DSE. A minimal reproducible case with sample code is ideal.<|>38<|>87<|>33<|>37<|>6113<|>other
6113<|>https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.3.0/connector/com/datastax/spark/connector/index.html<|>Spark-Cassandra-Connector<|>| What | Where | | ---------- |---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| | Community | Chat with us at Datastax and Cassandra Q&A https://community.datastax.com/index.html  | | Scala Docs | Most Recent Release (3.3.0): Spark-Cassandra-Connector https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.3.0/connector/com/datastax/spark/connector/index.html , Spark-Cassandra-Connector-Driver https://datastax.github.io/spark-cassandra-connector/ApiDocs/3.3.0/driver/com/datastax/spark/connector/index.html  | | Latest Production Release | 3.3.0 https://search.maven.org/artifact/com.datastax.spark/spark-cassandra-connector_2.12/3.3.0/jar  |<|>532<|>648<|>506<|>531<|>6113<|>other
6113<|>https://groups.google.com/a/lists.datastax.com/forum/#!forum/spark-connector-user<|>user mailing list<|>Questions and requests for help may be submitted to the user mailing list https://groups.google.com/a/lists.datastax.com/forum/#!forum/spark-connector-user .<|>74<|>155<|>56<|>73<|>6113<|>other
6122<|>https://github.com/rasvaan/accurator/wiki/2.-Collection-data<|>Collection data<|>Collection data https://github.com/rasvaan/accurator/wiki/2.-Collection-data<|>16<|>76<|>0<|>15<|>6122<|>software
6123<|>https://github.com/VUAmsterdam-UniversityLibrary/ubvu_bibles/wiki/2.-Collection-data<|>Collection data<|>Collection data https://github.com/VUAmsterdam-UniversityLibrary/ubvu_bibles/wiki/2.-Collection-data<|>16<|>100<|>0<|>15<|>6123<|>dataset_landing_page
6129<|>https://github.com/zephyr-data-specs/GMNS<|>General Modeling Network Specification<|>General Modeling Network Specification https://github.com/zephyr-data-specs/GMNS  - GMNS defines a common human and machine readable format for sharing routable road network files. It is designed to be used in multi-modal static and dynamic transportation planning and operations models.<|>39<|>80<|>0<|>38<|>6129<|>other
6129<|>https://github.com/osplanning-data-standards/GTFS-PLUS<|>GTFS-PLUS<|>GTFS-PLUS https://github.com/osplanning-data-standards/GTFS-PLUS  - GTFS-based data transit network data standard suitable for dynamic transit modeling<|>10<|>64<|>0<|>9<|>6129<|>other
6143<|>https://papers.nips.cc/paper/6629-structured-embedding-models-for-grouped-data<|>M. Rudolph, F. Ruiz, S. Athey, D. Blei,<|>M. Rudolph, F. Ruiz, S. Athey, D. Blei, https://papers.nips.cc/paper/6629-structured-embedding-models-for-grouped-data<|>40<|>118<|>0<|>39<|>6143<|>other
6165<|>https://www.openhub.net/p/Wikidata-Toolkit<|><|> https://codecov.io/gh/Wikidata/Wikidata-Toolkit http://search.maven.org/#search|ga|1|g%3A%22org.wikidata.wdtk%22 https://www.openhub.net/p/Wikidata-Toolkit<|>114<|>156<|>0<|>0<|>6165<|>software
6165<|>https://www.mediawiki.org/wiki/Wikidata_Toolkit<|>Wikidata Toolkit homepage<|>Wikidata Toolkit homepage https://www.mediawiki.org/wiki/Wikidata_Toolkit : project homepage with basic user documentation, including guidelines on how to setup your Java IDE for using Maven and git.<|>26<|>73<|>0<|>25<|>6165<|>other
6165<|>https://meta.wikimedia.org/wiki/Grants:IEG/Wikidata_Toolkit<|>Wikibase Toolkit Individual Engagement Grant<|>The development of Wikidata Toolkit has been partially funded by the Wikimedia Foundation under the Wikibase Toolkit Individual Engagement Grant https://meta.wikimedia.org/wiki/Grants:IEG/Wikidata_Toolkit , and by the German Research Foundation (DFG) under Emmy Noether grant KR 4381/1-1 "DIAMOND" https://ddll.inf.tu-dresden.de/web/DIAMOND/en .<|>145<|>204<|>100<|>144<|>6165<|>other
6165<|>https://codecov.io/gh/Wikidata/Wikidata-Toolkit<|><|> https://codecov.io/gh/Wikidata/Wikidata-Toolkit http://search.maven.org/#search|ga|1|g%3A%22org.wikidata.wdtk%22 https://www.openhub.net/p/Wikidata-Toolkit<|>1<|>48<|>0<|>0<|>6165<|>other
6165<|>https://github.com/Wikidata/Wikidata-Toolkit-Examples<|>Wikidata Toolkit examples<|>Wikidata Toolkit examples https://github.com/Wikidata/Wikidata-Toolkit-Examples : stand-alone Java project that shows how to use Wikidata Toolkit as a library for your own code.<|>26<|>79<|>0<|>25<|>6165<|>software
6165<|>http://search.maven.org/#search|ga|1|g%3A%22org.wikidata.wdtk%22<|><|> https://codecov.io/gh/Wikidata/Wikidata-Toolkit http://search.maven.org/#search|ga|1|g%3A%22org.wikidata.wdtk%22 https://www.openhub.net/p/Wikidata-Toolkit<|>49<|>113<|>0<|>0<|>6165<|>other
6165<|>http://wikidata.github.io/Wikidata-Toolkit/<|>Wikidata Toolkit Javadocs<|>Wikidata Toolkit Javadocs http://wikidata.github.io/Wikidata-Toolkit/ : API documentation<|>26<|>69<|>0<|>25<|>6165<|>other
6165<|>https://github.com/Wikidata/Wikidata-Toolkit/graphs/contributors<|>other contributors<|>Authors: Markus Kroetzsch http://korrekt.org , Julian Mendez https://julianmendez.github.io/ , Fredo Erxleben https://github.com/fer-rum , Michael Guenther https://github.com/guenthermi , Markus Damm https://github.com/mardam , Antonin Delpeuch http://antonin.delpeuch.eu/ , Thomas Pellissier Tanon https://thomas.pellissier-tanon.fr/  and other contributors https://github.com/Wikidata/Wikidata-Toolkit/graphs/contributors<|>359<|>423<|>340<|>358<|>6165<|>software
6185<|>https://github.com/FNNDSC/ChRIS_ultron_backEnd/wiki/ChRIS-backend-database-design<|>here<|>Available here https://github.com/FNNDSC/ChRIS_ultron_backEnd/wiki/ChRIS-backend-database-design .<|>15<|>96<|>10<|>14<|>6185<|>software
6186<|>https://github.com/zenvisage/zenvisage/wiki/Instructions-for-uploading-new-datasets<|>here<|>For uploading your datasets, you can follow the instructions explained here https://github.com/zenvisage/zenvisage/wiki/Instructions-for-uploading-new-datasets .<|>76<|>159<|>71<|>75<|>6186<|>other
6212<|>http://cocodataset.org/#download<|>MSCOCO<|>MSCOCO http://cocodataset.org/#download<|>7<|>39<|>0<|>6<|>6212<|>dataset_landing_page
6230<|>https://www.webmproject.org/docs/container/#cueing-data<|>cueing data<|>Can parse cueing data https://www.webmproject.org/docs/container/#cueing-data  elements for DASH's SegmentBase@indexRange and SegmentTemplate@index<|>22<|>77<|>10<|>21<|>6230<|>other
6264<|>http://www.nltk.org/data.html<|>the data installed<|>The code in this repository is compatible with Python 2 and Python 3. Its only other external dependency is NLTK http://www.nltk.org/install.html , with the data installed http://www.nltk.org/data.html  so that WordNet is available.<|>172<|>201<|>153<|>171<|>1258<|>software
6287<|>https://github.com/gorayni/egocentric_photostreams/blob/master/datasets/ntcir/categories.txt<|>categories<|>Our annotations https://github.com/gorayni/egocentric_photostreams/blob/master/datasets/ntcir/annotations.txt  and categories https://github.com/gorayni/egocentric_photostreams/blob/master/datasets/ntcir/categories.txt  are available in the  directory of this repository.<|>126<|>218<|>115<|>125<|>6287<|>dataset_direct_link
6287<|>https://github.com/gorayni/egocentric_photostreams/blob/master/datasets/ntcir/annotations.txt<|>annotations<|>Our annotations https://github.com/gorayni/egocentric_photostreams/blob/master/datasets/ntcir/annotations.txt  and categories https://github.com/gorayni/egocentric_photostreams/blob/master/datasets/ntcir/categories.txt  are available in the  directory of this repository.<|>16<|>109<|>4<|>15<|>6287<|>dataset_direct_link
6315<|>https://github.com/haozhenWu/lightchem/tree/master/datasets<|>Datasets<|>Datasets https://github.com/haozhenWu/lightchem/tree/master/datasets<|>9<|>68<|>0<|>8<|>6315<|>dataset_landing_page
6315<|>http://pandas.pydata.org/<|>pandas<|>pandas http://pandas.pydata.org/  version = 0.18.1<|>7<|>32<|>0<|>6<|>67<|>software
6322<|>https://github.com/vs-uulm/vnc2017-CACC-data<|>here<|>To save some time, we've also published the data set generated by this code in a separate (very large!) repository, which can be found here https://github.com/vs-uulm/vnc2017-CACC-data .<|>140<|>184<|>135<|>139<|>6322<|>dataset_landing_page
6325<|>https://github.com/tensorflow/cleverhans/tree/master/examples/nips17_adversarial_competition/dataset<|>dataset<|>We use a subset of ImageNet validation set containing 1000 images, most of which are correctly classified by those models. Our dataset can be downloaded at http://ml.cs.tsinghua.edu.cn/~yinpeng/adversarial/dataset.zip http://ml.cs.tsinghua.edu.cn/~yinpeng/adversarial/dataset.zip . You can alternatively use the NIPS 2017 competition official dataset https://github.com/tensorflow/cleverhans/tree/master/examples/nips17_adversarial_competition/dataset .<|>351<|>451<|>343<|>350<|>6325<|>software
6325<|>http://ml.cs.tsinghua.edu.cn/~yinpeng/adversarial/dataset.zip<|>http://ml.cs.tsinghua.edu.cn/~yinpeng/adversarial/dataset.zip<|>We use a subset of ImageNet validation set containing 1000 images, most of which are correctly classified by those models. Our dataset can be downloaded at http://ml.cs.tsinghua.edu.cn/~yinpeng/adversarial/dataset.zip http://ml.cs.tsinghua.edu.cn/~yinpeng/adversarial/dataset.zip . You can alternatively use the NIPS 2017 competition official dataset https://github.com/tensorflow/cleverhans/tree/master/examples/nips17_adversarial_competition/dataset .<|>218<|>279<|>156<|>217<|>6325<|>dataset_direct_link
6336<|>https://github.com/cocodataset/cocoapi/tree/master/PythonAPI/pycocotools<|>pycocotools<|>pycocotools https://github.com/cocodataset/cocoapi/tree/master/PythonAPI/pycocotools<|>12<|>84<|>0<|>11<|>5780<|>software
6338<|>http://www.mohamedaly.info/datasets/caltech-lanes<|>Caltech Lanes Dataset<|>Download Caltech Lanes Dataset http://www.mohamedaly.info/datasets/caltech-lanes .<|>31<|>80<|>9<|>30<|>6338<|>dataset_landing_page
6346<|>http://groups.csail.mit.edu/vision/datasets/ADE20K/<|>ADE20k<|>Download the ADE20k http://groups.csail.mit.edu/vision/datasets/ADE20K/  dataset and put it in .<|>20<|>71<|>13<|>19<|>6346<|>dataset_landing_page
6347<|>https://research.googleblog.com/2017/08/launching-speech-commands-dataset.html<|>Speech Commands Dataset<|>Honk is a PyTorch reimplementation of Google's TensorFlow convolutional neural networks for keyword spotting, which accompanies the recent release of their Speech Commands Dataset https://research.googleblog.com/2017/08/launching-speech-commands-dataset.html . For more details, please consult our writeup:<|>180<|>258<|>156<|>179<|>6347<|>other
6348<|>https://github.com/mmalekzadeh/replacement-autoencoder/blob/master/skoda/RAE_on_Skoda_dataset.ipynb<|>RAE_on_Skoda_dataset.ipynb<|>Codes and files are available under "skoda" folder: RAE_on_Skoda_dataset.ipynb https://github.com/mmalekzadeh/replacement-autoencoder/blob/master/skoda/RAE_on_Skoda_dataset.ipynb<|>79<|>178<|>52<|>78<|>6348<|>dataset_landing_page
6350<|>https://github.com/jongpillee/music_dataset_split/tree/master/MSD_split<|>MSD_split<|>Here are examples of how to run the code. (To run 1. and 2., you need MSD audio files and its related metadata from msd-artist-split https://github.com/jiyoungpark527/msd-artist-split , MSD_split https://github.com/jongpillee/music_dataset_split/tree/master/MSD_split )<|>196<|>267<|>186<|>195<|>6350<|>dataset_landing_page
6356<|>https://www.wikidata.org<|>Wikidata<|>The aim of the SLING project is to learn to read and understand Wikipedia articles in many languages for the purpose of knowledge base completion, e.g. adding facts mentioned in Wikipedia (and other sources) to the Wikidata https://www.wikidata.org  knowledge base. We use frame semantics doc/guide/frames.md  as a common representation for both knowledge representation and document annotation. The SLING parser can be trained to produce frame semantic representations of text directly without any explicit intervening linguistic representation.<|>224<|>248<|>215<|>223<|>6356<|>other
6362<|>http://projects.asl.ethz.ch/datasets/doku.php?id=laserregistration:laserregistration<|><|> http://projects.asl.ethz.ch/datasets/doku.php?id=laserregistration:laserregistration<|>1<|>85<|>0<|>0<|>6362<|>dataset_landing_page
6365<|>http://www.cvlibs.net/datasets/kitti/<|>kitti dataset<|>In this example we create a cblox map using the lidar data and "ground-truth" pose estimates from the kitti dataset http://www.cvlibs.net/datasets/kitti/ . This simple example demonstrates the  and  of submaps using c-blox - because we use drift-free pose estimates (rather than a SLAM system), no submap correction is required/used.<|>116<|>153<|>102<|>115<|>2791<|>software
6365<|>http://www.cvlibs.net/datasets/kitti/raw_data.php<|>kitti raw dataset<|>To run the example download a kitti raw dataset http://www.cvlibs.net/datasets/kitti/raw_data.php . To produce the map above, we ran the "2011_09_30_drive_0018" dataset under the catagory "residential". Convert the data to a rosbag using kitti_to_rosbag https://github.com/ethz-asl/kitti_to_rosbag .<|>48<|>97<|>30<|>47<|>2741<|>software
6367<|>https://www.microsoft.com/en-us/research/project/figureqa-dataset/<|>The dataset is available for download here<|>Code to generate the FigureQA dataset. The dataset is available for download here https://www.microsoft.com/en-us/research/project/figureqa-dataset/ .<|>82<|>148<|>39<|>81<|>6367<|>dataset_landing_page
6378<|>https://github.com/FilippoMB/TCK_AE/blob/master/Data/TCK_data.mat<|>/Data/TCK_data.mat<|>We can see that the matrix has a block structure: the first larger block on the diagonal are the similarities between MTS of class 1, the second smaller block is relative to the elements of class 2. Results are saved in /Data/TCK_data.mat https://github.com/FilippoMB/TCK_AE/blob/master/Data/TCK_data.mat  and they are used in the next section to train the dkAE.<|>239<|>304<|>220<|>238<|>6378<|>dataset_landing_page
6391<|>http://cocodataset.org/#home<|>COCO<|>Multi-label Image Annotation(COCO) Please download COCO http://cocodataset.org/#home  dataset first. Specifically, 2014 train, val and test splits are used in the paper. To prepare a well trained multi-label model for feedback-prop, you can either train a new model by running train.py https://github.com/uvavision/feedbackprop/blob/master/coco_multilabel/train.py  in coco_multilabel https://github.com/uvavision/feedbackprop/blob/master/coco_multilabel  folder or directly download the pretrained model http://www.cs.virginia.edu/~tw8cb/files/model_best.pth.tar . We recommend to train a multi-label model by first fixing all CNN layers for a few epochs and then finetuning the model end-to-end. To apply feedback-prop, please go through COCO-Feedback-prop.ipynb https://github.com/uvavision/feedbackprop/blob/master/coco_multilabel/COCO-Feedback-prop.ipynb .<|>56<|>84<|>51<|>55<|>6391<|>dataset_landing_page
6401<|>https://angular.io/guide/displaying-data<|>Components and Templates<|>Components and Templates https://angular.io/guide/displaying-data<|>25<|>65<|>0<|>24<|>6401<|>other
6409<|>https://hobbitdata.informatik.uni-leipzig.de/bengal/en_surface_forms.tsv.zip<|><|>Download the surface forms file which is available at https://hobbitdata.informatik.uni-leipzig.de/bengal/en_surface_forms.tsv.zip .<|>54<|>130<|>0<|>0<|>6409<|>dataset_direct_link
6414<|>https://github.com/huynhlvd/corpca/blob/master/dataGeneration.m<|>dataGeneration.m<|>dataGeneration.m https://github.com/huynhlvd/corpca/blob/master/dataGeneration.m : Generating data for numerical simulations<|>17<|>80<|>0<|>16<|>6414<|>software
6424<|>https://pandas.pydata.org/<|><|>The notebooks use https://pandas.pydata.org/  for data analysis. We used v0.20.3 but anything above and some below should do as well. For plotting,  and  were used. Finally, you need  in version  or above.<|>18<|>44<|>0<|>0<|>3372<|>software
6433<|>http://vowl.visualdataweb.org/<|>VOWL<|>WebVOWL http://visualdataweb.de/webvowl/#  for visualizing OWL ontologies online. It is very good. The VOWL http://vowl.visualdataweb.org/  project includes online querying an endpoint for visualizing the structure of data and other tools.<|>108<|>138<|>103<|>107<|>6433<|>other
6433<|>https://www.coursera.org/specializations/genomic-data-science<|>MOOC specialization<|>What are the most useful analysis and visualizations for biological and medical data? MOOC https://www.coursera.org/specializations/bioinformatics , MOOC specialization https://www.coursera.org/learn/bioinformatics-pku/ . This other MOOC specialization https://www.coursera.org/specializations/genomic-data-science  has a Python for BioInformatics course. A MOOC for big data and bioinformatics https://www.coursera.org/learn/data-genes-medicine .<|>253<|>314<|>233<|>252<|>6433<|>other
6433<|>https://www.coursera.org/learn/data-genes-medicine<|>MOOC for big data and bioinformatics<|>What are the most useful analysis and visualizations for biological and medical data? MOOC https://www.coursera.org/specializations/bioinformatics , MOOC specialization https://www.coursera.org/learn/bioinformatics-pku/ . This other MOOC specialization https://www.coursera.org/specializations/genomic-data-science  has a Python for BioInformatics course. A MOOC for big data and bioinformatics https://www.coursera.org/learn/data-genes-medicine .<|>395<|>445<|>358<|>394<|>6433<|>other
6433<|>http://vowl.visualdataweb.org/<|>VOWL<|>(See VOWL http://vowl.visualdataweb.org/  for good online tools for visualizing OWL and data from endpoints as node-edge diagrams, but no textual visualization.)<|>10<|>40<|>5<|>9<|>6433<|>other
6444<|>http://pandas.pydata.org/<|>pandas<|>pandas http://pandas.pydata.org/  for logging to csv<|>7<|>32<|>0<|>6<|>67<|>software
6444<|>http://bokeh.pydata.org<|>bokeh<|>bokeh http://bokeh.pydata.org  for training visualization<|>6<|>29<|>0<|>5<|>4770<|>software
6447<|>https://nlp.stanford.edu/projects/nmt/data/iwslt15.en-vi/<|>Download<|>CIFAR100: Download https://www.cs.toronto.edu/~kriz/cifar.html  CIFAR10: Download https://www.cs.toronto.edu/~kriz/cifar.html  MNIST: Download http://yann.lecun.com/exdb/mnist/  LCSTS: Download http://icrc.hitsz.edu.cn/Article/show/139.html  IWSLT2015: Download https://nlp.stanford.edu/projects/nmt/data/iwslt15.en-vi/<|>262<|>319<|>253<|>261<|>6447<|>dataset_direct_link
6450<|>http://pandas.pydata.org/<|>pandas<|>pandas http://pandas.pydata.org/<|>7<|>32<|>0<|>6<|>67<|>software
